row,column,value
7,114,0.307126
7,115,0.349318
7,116,0.383723
7,117,0.409978
7,118,0.427643
7,119,0.43619
7,120,0.434988
7,121,0.423314
7,122,0.400386
7,123,0.365419
7,124,0.317747
7,125,0.256941
7,126,0.183089
7,127,0.0967602
7,128,0
8,0,0
8,1,-0.049286
8,2,-0.0803532
8,3,-0.0964189
8,4,-0.0997593
8,5,-0.0926031
8,6,-0.0768673
8,7,-0.0542487
8,8,-0.0261994
8,9,0.00605592
8,10,0.041503
8,11,0.079309
8,12,0.118816
8,13,0.15952
8,14,0.20105
8,15,0.243147
8,16,0.28564
8,17,0.328433
8,18,0.371479
8,19,0.414772
8,20,0.458327
8,21,0.50217
8,22,0.546325
8,23,0.590807
8,24,0.635611
8,25,0.680708
8,26,0.726041
8,27,0.771519
8,28,0.817017
8,29,0.862378
8,30,0.907409
8,31,0.951883
8,32,0.995544
8,33,1.03811
8,34,1.07927
8,35,1.11869
8,36,1.15604
8,37,1.19094
8,38,1.22303
8,39,1.25193
8,40,1.27728
8,41,1.29869
8,42,1.31581
8,43,1.32829
8,44,1.33579
8,45,1.33799
8,46,1.33461
8,47,1.32538
8,48,1.31008
8,49,1.28851
8,50,1.2605
8,51,1.22595
8,52,1.18475
8,53,1.1369
8,54,1.08238
8,55,1.02125
8,56,0.95362
8,57,0.879626
8,58,0.799463
8,59,0.713367
8,60,0.621622
8,61,0.524553
8,62,0.422533
8,63,0.315973
8,64,0.205328
8,65,0.0910939
8,66,-0.0262002
8,67,-0.145961
8,68,-0.267521
8,69,-0.39019
8,70,-0.513254
8,71,-0.635972
8,72,-0.757585
8,73,-0.877312
8,74,-0.994361
8,75,-1.10793
8,76,-1.2172
8,77,-1.32137
8,78,-1.41964
8,79,-1.51123
8,80,-1.59535
8,81,-1.67129
8,82,-1.73833
8,83,-1.79583
8,84,-1.8432
8,85,-1.8799
8,86,-1.90548
8,87,-1.9196
8,88,-1.92198
8,89,-1.91247
8,90,-1.89102
8,91,-1.85774
8,92,-1.81282
8,93,-1.75663
8,94,-1.68964
8,95,-1.61249
8,96,-1.52594
8,97,-1.43086
8,98,-1.32827
8,99,-1.21928
8,100,-1.10511
8,101,-0.987016
8,102,-0.866353
8,103,-0.744471
8,104,-0.622702
8,105,-0.502323
8,106,-0.384544
8,107,-0.270514
8,108,-0.161295
8,109,-0.0578582
8,110,0.0389114
8,111,0.1283
8,112,0.209776
8,113,0.282873
8,114,0.347167
8,115,0.402247
8,116,0.447691
8,117,0.483033
8,118,0.507734
8,119,0.521162
8,120,0.522576
8,121,0.511127
